1234	2821	2
1234	2837	4
1234	2873	1
1234	2883	1
1234	2890	1
1234	2903	1
1234	3032	1
1234	3445	1
1234	3472	6
1234	3544	2
1234	3733	1
1234	3872	1
1234	3960	2
1234	3969	1
1234	4180	1
1234	4483	4
1234	4707	1
1234	4800	1
1234	5023	2
1234	5184	2
1234	5207	1
1234	5588	1
1234	5774	5
1234	5935	5
1505	1520	24
1505	1525	2
1505	1854	1
1505	2143	2
1505	2241	1
1505	2409	4
1505	2422	2
1505	2698	4
1505	2721	12
1505	2734	5
1505	2775	5
1505	2776	2
1505	2793	11
1505	2798	7
1505	2821	3
1505	2837	7
1505	2873	6
1505	2874	3
1505	2883	5
1505	2890	1
1505	2902	1
1505	2903	1
1505	3032	1
1505	3056	2
1505	3067	5
1505	3068	9
1505	3118	11
1505	3138	4
1505	3190	3
1505	3290	2
1505	3359	3
1505	3367	2
1505	3370	3
1505	3445	4
1505	3472	17
1505	3474	4
1505	3544	4
1505	3707	2
1505	3733	10
1505	3872	1
1505	3960	4
1505	3969	4
1505	4020	8
1505	4044	4
1505	4057	3
1505	4087	5
1505	4182	3
1505	4190	2
1505	4483	3
1505	4707	2
1505	4800	1
1505	5023	2
1505	5131	1
1505	5196	1
1505	5207	1
1505	5342	3
1505	5416	7
1505	5539	3
1505	5618	1
1505	5935	2
1505	6268	3
1505	6387	1
1520	1854	1
1520	2241	1
1520	2409	2
1520	2698	1
1520	2721	7
1520	2734	4
1520	2775	4
1520	2776	1
1520	2793	9
1520	2798	3
1520	2821	3
1520	2837	1
1520	2873	1
1520	2874	1
1520	2883	3
1520	2890	1
1520	2903	1
1520	3032	2
1520	3067	4
1520	3068	3
1520	3118	1
1520	3138	3
1520	3190	1
1520	3290	2
1520	3359	1
1520	3370	1
1520	3472	5
1520	3474	2
1520	3544	1
1520	3707	1
1520	3733	4
1520	3872	2
1520	3969	2
1520	4020	2
1520	4044	1
1520	4087	1
1520	4182	1
1520	4483	1
1520	4707	1
1520	5023	1
1520	5184	1
1520	5196	1
1520	5207	1
1520	5416	2
1520	5539	2
1520	5935	1
1520	6387	1
1525	2143	2
1525	2698	3
1525	2776	2
1525	2837	1
1525	2883	3
1525	2902	2
1525	3032	1
1525	3118	1
1525	3138	1
1525	3290	1
1525	3359	1
1525	3367	1
1525	3431	2
1525	3445	1
1525	3472	9
1525	3544	7
1525	3707	4
1525	3733	2
1525	3872	1
1525	4057	2
1525	4182	1
1525	4190	2
1525	4483	1
1525	4707	1
1525	5023	2
1525	5184	1
1525	5196	2
1525	5342	1
1525	5416	2
1525	5539	2
1525	5588	1
1525	5618	1
1525	6268	1
1525	6387	2
1525	6396	2
1525	6494	1
1854	2409	2
1854	2698	1
1854	2734	1
1854	2793	3
1854	2798	1
1854	2837	1
1854	2883	1
1854	2902	1
1854	2903	1
1854	3118	1
1854	3138	1
1854	3431	1
1854	3445	1
1854	3472	2
1854	3474	3
1854	3544	2
1854	3733	1
1854	4180	1
1854	4182	3
1854	4190	1
1854	4483	1
1854	4800	2
1854	5196	1
1854	5416	1
1854	5774	1
1854	5935	1
1854	6268	1
1854	6387	1
1854	6396	1
2143	2241	2
2143	2409	3
2143	2721	2
2143	2734	2
2143	2798	2
2143	2837	2
2143	3118	3
2143	3190	1
2143	3359	1
2143	3367	1
2143	3370	1
2143	3445	1
2143	3472	7
2143	3544	1
2143	3707	1
2143	3960	2
2143	4020	2
2143	4044	2
2143	4057	1
2143	4087	2
2143	4182	1
2143	4483	1
2143	5342	1
2143	5935	1
2241	2721	2
2241	2734	1
2241	2775	1
2241	2793	1
2241	2821	1
2241	2837	4
2241	2890	1
2241	2903	1
2241	3056	1
2241	3067	1
2241	3068	1
2241	3118	2
2241	3290	1
2241	3370	3
2241	3431	1
2241	3472	6
2241	3544	3
2241	3733	1
2241	3960	1
2241	4020	1
2241	4180	1
2241	4182	2
2241	4190	1
2241	4483	1
2241	5023	1
2241	5131	2
2241	5416	2
2241	5774	2
2241	5935	2
2241	6268	1
2241	6494	1
2409	2422	4
2409	2721	9
2409	2734	4
2409	2793	7
2409	2798	5
2409	2837	9
2409	2883	2
2409	3067	3
2409	3068	3
2409	3118	2
2409	3190	3
2409	3290	1
2409	3359	1
2409	3367	2
2409	3370	3
2409	3431	1
2409	3445	2
2409	3472	34
2409	3474	7
2409	3707	2
2409	3733	3
2409	4020	2
2409	4044	1
2409	4087	1
2409	4180	4
2409	4182	2
2409	4190	1
2409	4800	7
2409	5196	1
2409	5416	2
2409	5618	1
2409	5774	4
2409	5935	2
2409	6268	3
2409	6387	1
2409	6494	1
2422	2698	3
2422	2775	1
2422	2793	2
2422	2837	4
2422	2883	1
2422	2902	2
2422	3056	1
2422	3067	2
2422	3068	2
2422	3118	1
2422	3138	1
2422	3359	1
2422	3367	1
2422	3445	2
2422	3472	6
2422	3474	2
2422	3872	1
2422	4020	1
2422	4180	1
2422	4182	2
2422	4190	1
2422	4707	2
2422	4800	1
2422	5774	1
2422	6494	1
2698	2793	1
2698	2837	1
2698	2873	1
2698	2902	20
2698	3056	2
2698	3118	1
2698	3370	1
2698	3445	2
2698	3472	18
2698	3544	1
2698	3733	1
2698	3969	1
2698	4020	1
2698	4180	3
2698	4707	1
2698	5416	1
2698	6387	1
2698	6396	1
2698	6494	1
2721	2734	18
2721	2775	5
2721	2776	3
2721	2793	9
2721	2798	11
2721	2821	1
2721	2837	6
2721	2874	1
2721	2883	1
2721	2890	3
2721	2903	5
2721	3056	2
2721	3067	6
2721	3068	9
2721	3118	5
2721	3138	4
2721	3190	17
2721	3290	4
2721	3359	1
2721	3367	1
2721	3370	1
2721	3431	1
2721	3445	1
2721	3472	20
2721	3474	5
2721	3544	4
